         50017 function calls (47649 primitive calls) in 12.311 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.023    0.023 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_base_client.py:1960(get_platform)
        1    0.000    0.000    0.023    0.023 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:1176(platform)
      7/4    0.000    0.000    0.020    0.005 {built-in method builtins.__import__}
        1    0.000    0.000    0.020    0.020 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_api.py:1(<module>)
        2    0.000    0.000    0.019    0.009 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/subprocess.py:373(check_output)
        2    0.000    0.000    0.019    0.009 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/subprocess.py:461(run)
        1    0.000    0.000    0.019    0.019 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_sync/__init__.py:1(<module>)
        1    0.000    0.000    0.016    0.016 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_sync/connection.py:1(<module>)
        2    0.000    0.000    0.015    0.008 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_config.py:23(create_ssl_context)
        2    0.000    0.000    0.015    0.007 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/ssl.py:741(create_default_context)
        2    0.015    0.007    0.015    0.007 {method 'load_verify_locations' of '_ssl._SSLContext' objects}
        2    0.000    0.000    0.013    0.007 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/subprocess.py:758(__init__)
        2    0.000    0.000    0.013    0.007 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/subprocess.py:1703(_execute_child)
       46    0.000    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:950(get_code)
        1    0.000    0.000    0.012    0.012 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_sync/http11.py:1(<module>)
        1    0.000    0.000    0.011    0.011 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/__init__.py:1(<module>)
        1    0.000    0.000    0.011    0.011 /Users/williamduarte/Documents/Empresa/Projeto/cursorDev/cmex_poc/backend/app/routes/claude.py:20(count_tokens_and_log)
        1    0.000    0.000    0.010    0.010 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:785(__iter__)
        1    0.000    0.000    0.010    0.010 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/functools.py:961(__get__)
        1    0.000    0.000    0.010    0.010 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:781(processor)
        1    0.000    0.000    0.010    0.010 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:730(get)
        1    0.000    0.000    0.010    0.010 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:747(from_subprocess)
        1    0.000    0.000    0.010    0.010 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_connection.py:1(<module>)
       48    0.010    0.000    0.010    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.009    0.009 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:640(architecture)
        1    0.000    0.000    0.009    0.009 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:599(_syscmd_file)
       46    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1070(get_data)
        2    0.008    0.004    0.008    0.004 {built-in method posix.read}
        2    0.000    0.000    0.005    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/subprocess.py:1110(communicate)
        2    0.000    0.000    0.005    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_client.py:239(_get_proxy_map)
        2    0.000    0.000    0.005    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_utils.py:30(get_environment_proxies)
        2    0.000    0.000    0.005    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/urllib/request.py:2656(getproxies)
        1    0.000    0.000    0.005    0.005 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_events.py:1(<module>)
        2    0.000    0.000    0.005    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/urllib/request.py:2633(getproxies_macosx_sysconf)
        2    0.005    0.002    0.005    0.002 {built-in method _scproxy._get_proxies}
        1    0.000    0.000    0.004    0.004 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:433(mac_ver)
        1    0.000    0.000    0.004    0.004 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/platform.py:411(_mac_ver_xml)
       53    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:921(_find_spec)
        2    0.004    0.002    0.004    0.002 {built-in method _posixsubprocess.fork_exec}
       53    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
       46    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
       53    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1399(_get_spec)
       46    0.003    0.000    0.003    0.000 {built-in method marshal.loads}
  228/219    0.000    0.000    0.003    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:306(inner)
        1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_async/__init__.py:1(<module>)
       92    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1536(find_spec)
        1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/plistlib.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_readers.py:1(<module>)
       35    0.000    0.000    0.003    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/re.py:288(_compile)
       15    0.000    0.000    0.003    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/re.py:249(compile)
        7    0.000    0.000    0.003    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_connection.py:426(next_event)
        1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_base_client.py:1102(_process_response)
       14    0.000    0.000    0.003    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py:783(compile)
        1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_response.py:301(parse)
        1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_response.py:129(_parse)
        1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_base_client.py:570(_process_response_data)
     13/1    0.000    0.000    0.003    0.003 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_models.py:440(construct_type)
      2/1    0.000    0.000    0.002    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_models.py:195(construct)
        7    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/dataclasses.py:1174(wrap)
        7    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/dataclasses.py:881(_process_class)
      123    0.001    0.000    0.002    0.000 {built-in method builtins.__build_class__}
     12/8    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_models.py:374(_construct_field)
        7    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_connection.py:398(_extract_next_receive_event)
        2    0.000    0.000    0.002    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_readers.py:94(maybe_read_from_SEND_RESPONSE_server)
        5    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_models.py:671(validate_type)
        5    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_models.py:722(_validate_non_model_type)
        4    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/type_adapter.py:196(__init__)
        4    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/type_adapter.py:247(_init_core_attrs)
        1    0.002    0.002    0.002    0.002 {method 'read' of '_io.TextIOWrapper' objects}
       14    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/sre_parse.py:944(parse)
    50/41    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:401(__getitem__)
       96    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:1016(__init__)
       30    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/dataclasses.py:412(_create_fn)
       48    0.002    0.000    0.002    0.000 {method '__exit__' of '_io._IOBase' objects}
    46/14    0.000    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/sre_parse.py:436(_parse_sub)
    47/14    0.001    0.000    0.002    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/sre_parse.py:494(_parse)
        1    0.000    0.000    0.002    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_utils/_transform.py:74(maybe_transform)
        1    0.000    0.000    0.002    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_utils/_transform.py:88(transform)
     51/1    0.000    0.000    0.002    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_utils/_transform.py:145(_transform_recursive)
        1    0.000    0.000    0.002    0.002 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_models.py:1101(extract_cookies)
      4/2    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_utils/_transform.py:236(_transform_typeddict)
7793/7719    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
       35    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:483(Union)
       46    0.001    0.000    0.001    0.000 {built-in method io.open_code}
       47    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_backends/sync.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_models.py:522(<listcomp>)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_models.py:1249(__init__)
     10/4    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:575(generate_schema)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_headers.py:1(<module>)
      220    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
      221    0.001    0.000    0.001    0.000 {built-in method posix.stat}
     16/4    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:861(_generate_schema_inner)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_async/connection.py:1(<module>)
     14/4    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:886(match_type)
       25    0.001    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_readers.py:64(_decode_header_lines)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/urllib/request.py:319(__init__)
        4    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:997(_match_generic_type)
       14    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py:622(_code)
        7    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/dataclasses.py:598(_frozen_get_del_attr)
        3    0.001    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_receivebuffer.py:104(maybe_extract_lines)
    20/14    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:738(_generate_schema_from_property)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/urllib/request.py:343(full_url)
   380/73    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/abc.py:121(__subclasscheck__)
   380/73    0.001    0.000    0.001    0.000 {built-in method _abc._abc_subclasscheck}
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/urllib/request.py:374(_parse)
        4    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:1316(_union_schema)
        7    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/xml/parsers/expat.py:1(<module>)
       38    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:1138(__getitem__)
        4    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/typing_extensions.py:1197(get_type_hints)
        4    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:1773(get_type_hints)
       47    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_client.py:340(build_request)
      805    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:986(__setattr__)
   141/28    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:320(_eval_type)
       48    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:1147(copy_with)
       28    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:679(_evaluate)
       60    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x100da3a68}
      206    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:146(_type_check)
       97    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/typing_extensions.py:2989(_collect_type_vars)
    76/14    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py:87(_compile)
        7    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_connection.py:260(_process_event)
      509    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_models.py:383(__init__)
        2    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/main.py:680(__get_pydantic_core_schema__)
      8/2    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_schema_generation_shared.py:83(__call__)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1174(create_module)
        1    0.001    0.001    0.001    0.001 {built-in method _imp.create_dynamic}
        2    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:622(_model_schema)
       12    0.000    0.000    0.001    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_models.py:144(__init__)
      120    0.000    0.000    0.001    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.001    0.001 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/h11/_state.py:1(<module>)
       92    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
        1    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/urllib/parse.py:1044(_splittype)
        1    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpcore/_async/http11.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_urls.py:77(__init__)
     1075    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       56    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:169(__enter__)
        7    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/dataclasses.py:587(_repr_fn)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
        6    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_urlparse.py:213(urlparse)
       96    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:947(__init__)
    29/27    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/abc.py:117(__instancecheck__)
        2    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:691(<dictcomp>)
    29/27    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        6    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:1064(_generate_md_field_schema)
        2    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_models.py:876(read)
        5    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
       93    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:391(cached)
        3    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/httpx/_models.py:884(iter_bytes)
        2    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/ssl.py:488(__new__)
      719    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/typing.py:1902(get_origin)
        6    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:1217(_common_field_schema)
        2    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/anthropic/_utils/_transform.py:182(<listcomp>)
      190    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/subprocess.py:1791(<genexpr>)
        4    0.000    0.000    0.000    0.000 /Users/williamduarte/.pyenv/versions/3.10.13/lib/python3.10/site-packages/pydantic/_internal/_generate_schema.py:544(clean_schema)
       68    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       75    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
